ecell_int_id,EUtranCellFDDId,timeslice_id,period_start,CellAvailability,RrcConnEstabSuccRate,S1SigConnEstabSuccRate,ErabEstabSuccessRate,InitialErabEstabSuccessRate,AvgNumRrcConnectedUsers,OutgoingHO,DlTraffic,UlTraffic,DropsDueToUeLost,DlAvgNumActiveUe,UlAvgNumActiveUe,DlSchedulerActivityRate,UlSchedulerActivityRate,AvgNumDlUeScheduledInTti,AvgNumUlUeScheduledInTti,DlRadioUtilization,UlRadioUtilization,DlPdcpLatency,DlMacLatency,DlRlcAckFailRate,UlRlcAckFailRate,RachSuccRate,NumRrcConnEstabAttReatt,IncomingHO,target
536974528,L21-MD0447-1B,22,2017-11-13 06:00:00,100.0,100.0,100.0,100.0,100.0,0.0027777777777777783,3.0,0.00064,0.0,0.0,5.6944444444444445e-05,0.00013194444444444443,5.6944444444444445e-05,7.277777777777778e-05,1.3658536585365857,2.9160305343511452,5.0,5.0,3.9705882352941178,7.6416184971098255,0.0,0.0,18.6046511627907,0.0,0.0,0.0
536974528,L21-MD0447-1B,18,2017-11-13 07:00:00,100.0,100.0,100.0,100.0,100.0,0.0,2.0,7.000000000000003e-06,0.0,0.0,5.555555555555553e-07,0.0,5.555555555555553e-07,2.222222222222221e-06,37.5,36.0,5.0,5.0,17.5,7.44,0.0,0.0,18.181818181818183,0.0,0.0,0.0
536974528,L21-MD0447-1B,19,2017-11-13 08:00:00,100.0,100.0,100.0,100.0,100.0,0.004166666666666668,4.0,4.6e-05,1e-06,0.0,1.9444444444444445e-05,7.555555555555556e-05,1.9444444444444445e-05,6.416666666666666e-05,4.328571428571428,4.316017316017317,5.0,5.0,8.75,17.582089552238806,7.246376811594202,3.9325842696629216,25.0,0.0,1.0,0.0
536974528,L21-MD0447-1B,16,2017-11-13 09:00:00,100.0,100.0,100.0,100.0,100.0,0.004166666666666668,8.0,7.7e-05,5.3e-05,0.0,6.222222222222222e-05,4.888888888888889e-05,6.222222222222222e-05,4.388888888888889e-05,1.5267857142857142,7.943037974683543,5.0,5.0,4.636363636363637,6.254681647940076,0.0,0.0,35.8974358974359,0.0,1.0,0.0
536974528,L21-MD0447-1B,20,2017-11-13 10:00:00,100.0,100.0,100.0,100.0,100.0,0.004166666666666668,7.0,0.000442,9e-06,0.0,8.472222222222221e-05,9.5e-05,8.472222222222221e-05,6.305555555555555e-05,1.1868852459016392,6.79295154185022,5.0,5.0,4.324675324675325,3.7419354838709684,0.0,0.0,13.186813186813184,0.0,2.0,0.0
536974528,L21-MD0447-1B,17,2017-11-13 11:00:00,100.0,100.0,100.0,100.0,100.0,0.006944444444444444,11.0,0.000197,2.1e-05,0.0,5.9166666666666664e-05,6.416666666666666e-05,5.9166666666666664e-05,5.972222222222222e-05,2.126760563380281,6.944186046511628,5.0,5.0,3.5853658536585367,4.570048309178744,0.0,0.0,50.0,0.0,2.0,0.0
536974528,L21-MD0447-1B,7,2017-11-13 12:00:00,100.0,100.0,100.0,100.0,100.0,0.005555555555555557,4.0,0.000154,0.0,0.0,6.277777777777778e-05,5.8333333333333326e-05,6.277777777777778e-05,3.361111111111111e-05,1.0398230088495577,6.553719008264463,5.0,5.0,4.8979591836734695,7.348314606741573,0.0,0.0,21.428571428571427,0.0,1.0,0.0
536974528,L21-MD0447-1B,13,2017-11-13 13:00:00,100.0,100.0,100.0,100.0,100.0,0.004166666666666668,8.0,0.000219,0.0,0.0,3.166666666666666e-05,4.388888888888889e-05,3.166666666666666e-05,2.75e-05,3.026315789473684,12.898989898989901,5.0,5.0,5.724137931034483,6.979919678714857,0.0,0.0,37.2093023255814,0.0,0.0,0.0
536974528,L21-MD0447-1B,5,2017-11-13 14:00:00,100.0,100.0,100.0,100.0,100.0,0.008333333333333333,6.0,0.001932,7.000000000000002e-06,0.0,5.388888888888889e-05,7.638888888888889e-05,5.388888888888889e-05,4.861111111111111e-05,1.5979381443298968,6.1657142857142855,5.0,5.0,6.592592592592593,4.542056074766355,0.4424778761061947,0.0,30.303030303030305,0.0,1.0,0.0
536974528,L21-MD0447-1B,9,2017-11-13 15:00:00,100.0,100.0,100.0,100.0,100.0,0.0027777777777777783,5.0,1.5e-05,0.0,0.0,1.3055555555555555e-05,1.888888888888889e-05,1.3055555555555555e-05,1.3888888888888888e-05,4.8510638297872335,17.42,5.0,5.0,5.222222222222221,6.402684563758389,0.0,0.0,28.57142857142857,0.0,2.0,0.0
